reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_boa_10437,user_ethiopia_576,I keep getting a login error and the application crashes repeatedly on launch.,1,7,2026-04-04,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10438,user_ethiopia_792,Great interface! Please add fingerprint login or biometric support for security.,3,24,2025-08-18,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10439,user_ethiopia_584,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,4,2024-08-26,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10440,user_ethiopia_702,Great interface! Please add fingerprint login or biometric support for security.,3,5,2024-12-17,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10441,user_ethiopia_207,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,4,4,2025-10-07,BOA,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_boa_10442,user_ethiopia_235,Great interface! Please add fingerprint login or biometric support for security.,3,11,2025-08-06,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10443,user_ethiopia_907,The app is so slow during transfers. It takes forever to load my account balance.,1,23,2025-10-13,BOA,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10444,user_ethiopia_458,Extremely slow loading times when making instant payments to other banks.,1,22,2025-05-29,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10445,user_ethiopia_165,Constant server communication timeout errors. Fix the customer support line.,1,12,2025-10-14,BOA,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_boa_10446,user_ethiopia_218,Very dependable mobile banking system for daily financial operations.,4,19,2025-05-26,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10447,user_ethiopia_989,Very dependable mobile banking system for daily financial operations.,4,8,2025-09-10,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10448,user_ethiopia_214,Very dependable mobile banking system for daily financial operations.,4,22,2026-05-06,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10449,user_ethiopia_873,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,25,2026-01-24,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10450,user_ethiopia_894,Great interface! Please add fingerprint login or biometric support for security.,3,13,2025-08-17,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10451,user_ethiopia_844,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,7,2025-03-02,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10452,user_ethiopia_114,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,16,2025-03-03,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10453,user_ethiopia_237,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,17,2025-09-04,BOA,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_boa_10454,user_ethiopia_791,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",3,16,2025-01-20,BOA,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_boa_10455,user_ethiopia_809,The interface hangs on the processing screen when checking my balance. Please optimize.,1,4,2024-12-03,BOA,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_boa_10456,user_ethiopia_765,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",3,25,2025-07-08,BOA,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_boa_10457,user_ethiopia_196,Extremely slow loading times when making instant payments to other banks.,1,11,2024-11-02,BOA,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10458,user_ethiopia_846,Great interface! Please add fingerprint login or biometric support for security.,3,23,2025-08-17,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10459,user_ethiopia_159,Great interface! Please add fingerprint login or biometric support for security.,3,8,2026-03-17,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10460,user_ethiopia_693,Great interface! Please add fingerprint login or biometric support for security.,3,18,2025-04-25,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10461,user_ethiopia_126,Very dependable mobile banking system for daily financial operations.,4,3,2024-11-20,BOA,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_boa_10462,user_ethiopia_370,I keep getting a login error and the application crashes repeatedly on launch.,1,13,2025-08-01,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10463,user_ethiopia_529,"Excellent update, transfers are fast and easy to navigate.",4,9,2025-05-18,BOA,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_boa_10464,user_ethiopia_333,Constant server communication timeout errors. Fix the customer support line.,1,16,2024-07-19,BOA,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_boa_10465,user_ethiopia_956,Great interface! Please add fingerprint login or biometric support for security.,3,3,2026-04-04,BOA,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_boa_10466,user_ethiopia_459,"Excellent update, transfers are fast and easy to navigate.",4,12,2026-01-29,BOA,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_boa_10467,user_ethiopia_625,The interface hangs on the processing screen when checking my balance. Please optimize.,1,1,2025-01-13,BOA,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_boa_10468,user_ethiopia_171,I keep getting a login error and the application crashes repeatedly on launch.,1,7,2024-08-05,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10469,user_ethiopia_434,The app is so slow during transfers. It takes forever to load my account balance.,1,8,2025-07-09,BOA,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10470,user_ethiopia_270,The app is so slow during transfers. It takes forever to load my account balance.,1,3,2025-10-21,BOA,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_boa_10471,user_ethiopia_261,"Excellent update, transfers are fast and easy to navigate.",4,13,2024-12-04,BOA,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_boa_10472,user_ethiopia_538,I keep getting a login error and the application crashes repeatedly on launch.,1,13,2026-02-25,BOA,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_boa_10473,user_ethiopia_251,The interface hangs on the processing screen when checking my balance. Please optimize.,1,23,2024-09-23,BOA,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
